pub_rep,researcher,title_paper,listed_species,year,listed_sp_stage,prey_diet_item,prey_diet_binomial,prey_sp_stage,method,prey_ecosystem,prey_phylum,prey_class,prey_functional_group,prey_provenance,method_simple_1,method_simple_2
10,cjl,Giant Gartersnakes (Thamnophis Gigas) Exploit Abundant Nonnative Prey While Maintaining their Appetite for Native Anurans,Thamnophis gigas,2020,adult,brown bullhead,Ameiurus nebulosus,adult,observation,aquatic,vertebrate,actinopterygii,omnivore,native,observation,none
10,cjl,Giant Gartersnakes (Thamnophis Gigas) Exploit Abundant Nonnative Prey While Maintaining their Appetite for Native Anurans,Thamnophis gigas,2020,adult,jack silverside,Atherinopsis californiensis,adult,observation,aquatic,vertebrate,actinopterygii,omnivore,native,observation,none
10,cjl,Giant Gartersnakes (Thamnophis Gigas) Exploit Abundant Nonnative Prey While Maintaining their Appetite for Native Anurans,Thamnophis gigas,2020,adult,western mosquitofish,Gambusia affinis,adult,observation,aquatic,vertebrate,actinopterygii,invertivore,native,observation,none
10,cjl,Giant Gartersnakes (Thamnophis Gigas) Exploit Abundant Nonnative Prey While Maintaining their Appetite for Native Anurans,Thamnophis gigas,2020,adult,arroyo chub,Gila orcuttii,adult,observation,aquatic,vertebrate,actinopterygii,omnivore,native,observation,none
10,cjl,Giant Gartersnakes (Thamnophis Gigas) Exploit Abundant Nonnative Prey While Maintaining their Appetite for Native Anurans,Thamnophis gigas,2020,adult,green sunfish,Lepomis cyanellus,adult,observation,aquatic,vertebrate,actinopterygii,omnivore,native,observation,none
10,cjl,Giant Gartersnakes (Thamnophis Gigas) Exploit Abundant Nonnative Prey While Maintaining their Appetite for Native Anurans,Thamnophis gigas,2020,adult,bullfrog,Lithobates catesbeianus,adult,observation,aquatic,vertebrate,amphibia,carnivore,native,observation,none
10,cjl,Giant Gartersnakes (Thamnophis Gigas) Exploit Abundant Nonnative Prey While Maintaining their Appetite for Native Anurans,Thamnophis gigas,2020,adult,bullfrog,Lithobates catesbeianus,juvenile,observation,aquatic,vertebrate,amphibia,omnivore,native,observation,none
10,cjl,Giant Gartersnakes (Thamnophis Gigas) Exploit Abundant Nonnative Prey While Maintaining their Appetite for Native Anurans,Thamnophis gigas,2020,adult,northern pacific tree frog,Pseudacris regilla,juvenile,observation,terrestrial,vertebrate,reptilia,insectivore,native,observation,none
10,cjl,Giant Gartersnakes (Thamnophis Gigas) Exploit Abundant Nonnative Prey While Maintaining their Appetite for Native Anurans,Thamnophis gigas,2020,adult,sierran tree frog,Pseudacris sierra,adult,observation,terrestrial,vertebrate,amphibia,insectivore,native,observation,none
11,cjl,Intrinsic Prey Preference and Selection of the Giant Gartersnake a Threatened Predator in a Nonnative Prey-Dominated Community,Thamnophis gigas,2020,adult,western mosquitofish,Gambusia affinis,adult,observation,aquatic,vertebrate,actinopterygii,invertivore,native,observation,none
11,cjl,Intrinsic Prey Preference and Selection of the Giant Gartersnake a Threatened Predator in a Nonnative Prey-Dominated Community,Thamnophis gigas,2020,adult,green sunfish,Lepomis cyanellus,adult,observation,aquatic,vertebrate,actinopterygii,omnivore,native,observation,none
11,cjl,Intrinsic Prey Preference and Selection of the Giant Gartersnake a Threatened Predator in a Nonnative Prey-Dominated Community,Thamnophis gigas,2020,adult,bullfrog,Lithobates catesbeianus,adult,observation,aquatic,vertebrate,amphibia,carnivore,native,observation,none
11,cjl,Intrinsic Prey Preference and Selection of the Giant Gartersnake a Threatened Predator in a Nonnative Prey-Dominated Community,Thamnophis gigas,2020,adult,bullfrog,Lithobates catesbeianus,juvenile,observation,aquatic,vertebrate,amphibia,omnivore,native,observation,none
11,cjl,Intrinsic Prey Preference and Selection of the Giant Gartersnake a Threatened Predator in a Nonnative Prey-Dominated Community,Thamnophis gigas,2020,adult,signal crayfish,Pacifastacus leniusculus,adult,observation,aquatic,invertebrate,malacostraca,detritivore,native,observation,none
11,cjl,Intrinsic Prey Preference and Selection of the Giant Gartersnake a Threatened Predator in a Nonnative Prey-Dominated Community,Thamnophis gigas,2020,adult,sierran tree frog,Pseudacris sierra,adult,observation,terrestrial,vertebrate,amphibia,insectivore,native,observation,none
12,cjl,Monitoring Least Bell's Vireo (Vireo Bellii Pusillus) and Comparing Breeding Landbird Populations at the Dos Rios Ranch Restoration Site And san Joaquin River National Wildlife Refuge 2015-2016,Vireo bellii pusillus,2016,adult,painted lady butterfly,Vanessa cardui,juvenile,observation,terrestrial,invertebrate,insecta,herbivore,native,observation,none
13,cjl,Ecology and Conservation of the Endangered Least Bell's Vireo,Vireo bellii pusillus,1989,adult,potato psyllid,Bactericera cockerelli,adult,observation,terrestrial,invertebrate,insecta,herbivore,native,observation,none
13,cjl,Ecology and Conservation of the Endangered Least Bell's Vireo,Vireo bellii pusillus,1989,adult,painted meadow grasshopper,Chimarocephala pacifica,adult,observation,terrestrial,invertebrate,insecta,herbivore,native,observation,none
13,cjl,Ecology and Conservation of the Endangered Least Bell's Vireo,Vireo bellii pusillus,1989,adult,death-feigning beetle,Cryptoglossa muricata,adult,observation,terrestrial,invertebrate,insecta,omnivore,native,observation,none
13,cjl,Ecology and Conservation of the Endangered Least Bell's Vireo,Vireo bellii pusillus,1989,adult,white-lined sphinx,Hyles lineata,adult,observation,terrestrial,invertebrate,insecta,herbivore,native,observation,none
13,cjl,Ecology and Conservation of the Endangered Least Bell's Vireo,Vireo bellii pusillus,1989,adult,painted lady butterfly,Vanessa cardui,adult,observation,terrestrial,invertebrate,insecta,herbivore,native,observation,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,yellow-faced bumblebee,Bombus vosnesenskii,adult,stomach contents,terrestrial,invertebrate,insecta,herbivore,native,stomach contents,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,california pocket mouse,Chaetodipus californicus,adult,stomach contents,terrestrial,vertebrate,mammalia,granivore,native,stomach contents,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,merriam's kangaroo rat,Dipodomys merriami,adult,stomach contents,terrestrial,vertebrate,mammalia,granivore,native,stomach contents,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,desert woodrat,Neotoma lepida,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,california ground squirrel,Otospermophilus beecheyi,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,deermouse,Peromyscus maniculatus,adult,stomach contents,terrestrial,vertebrate,mammalia,omnivore,native,stomach contents,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,desert cottontail,Sylvilagus audubonii,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,botta's pocket gopher,Thomomys bottae,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,common side-blotched lizard,Uta stansburiana,adult,stomach contents,terrestrial,vertebrate,reptilia,invertivore,native,stomach contents,none
14,cjl,Functional and Numerical Responses of Kit Foxes to a Short-Term Decline in Mammalian Prey,Vulpes macrotis mutica,1996,adult,mourning dove,Zenaida macroura,adult,stomach contents,terrestrial,vertebrate,aves,granivore,native,stomach contents,none
15,cjl,Stable Isotopes Evaluate Exploitation of Anthropogenic Foods by the Endangered San Joaquin Kit Fox (Vulpes Macrotis Mutica) ,Vulpes macrotis mutica,2021,adult,licorice seed beetle,Acanthoscelides aureolus,adult,stomach contents,terrestrial,invertebrate,insecta,herbivore,native,stomach contents,none
15,cjl,Stable Isotopes Evaluate Exploitation of Anthropogenic Foods by the Endangered San Joaquin Kit Fox (Vulpes Macrotis Mutica) ,Vulpes macrotis mutica,2021,adult,merriam's kangaroo rat,Dipodomys merriami,adult,stomach contents,terrestrial,vertebrate,mammalia,granivore,native,stomach contents,none
15,cjl,Stable Isotopes Evaluate Exploitation of Anthropogenic Foods by the Endangered San Joaquin Kit Fox (Vulpes Macrotis Mutica) ,Vulpes macrotis mutica,2021,adult,california ground squirrel,Otospermophilus beecheyi,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
15,cjl,Stable Isotopes Evaluate Exploitation of Anthropogenic Foods by the Endangered San Joaquin Kit Fox (Vulpes Macrotis Mutica) ,Vulpes macrotis mutica,2021,adult,san joaquin pocket mouse,Perognathus inornatus,adult,stomach contents,terrestrial,vertebrate,mammalia,granivore,native,stomach contents,none
15,cjl,Stable Isotopes Evaluate Exploitation of Anthropogenic Foods by the Endangered San Joaquin Kit Fox (Vulpes Macrotis Mutica) ,Vulpes macrotis mutica,2021,adult,vagrant grasshopper,Schistocerca nitens,adult,stomach contents,terrestrial,invertebrate,insecta,herbivore,native,stomach contents,none
15,cjl,Stable Isotopes Evaluate Exploitation of Anthropogenic Foods by the Endangered San Joaquin Kit Fox (Vulpes Macrotis Mutica) ,Vulpes macrotis mutica,2021,adult,desert cottontail,Sylvilagus audubonii,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
15,cjl,Stable Isotopes Evaluate Exploitation of Anthropogenic Foods by the Endangered San Joaquin Kit Fox (Vulpes Macrotis Mutica) ,Vulpes macrotis mutica,2021,adult,botta's pocket gopher,Thomomys bottae,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
15,cjl,Stable Isotopes Evaluate Exploitation of Anthropogenic Foods by the Endangered San Joaquin Kit Fox (Vulpes Macrotis Mutica) ,Vulpes macrotis mutica,2021,adult,common side-blotched lizard,Uta stansburiana,adult,stomach contents,terrestrial,vertebrate,reptilia,invertivore,native,stomach contents,none
15,cjl,Stable Isotopes Evaluate Exploitation of Anthropogenic Foods by the Endangered San Joaquin Kit Fox (Vulpes Macrotis Mutica) ,Vulpes macrotis mutica,2021,adult,mourning dove,Zenaida macroura,adult,stomach contents,terrestrial,vertebrate,aves,granivore,native,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,house mouse,Mus musculus,adult,stomach contents,terrestrial,vertebrate,mammalia,omnivore,introduced,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,yellow-faced bumblebee,Bombus vosnesenskii,adult,stomach contents,terrestrial,invertebrate,insecta,herbivore,native,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,california vole,Microtus californicus,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,san joaquin pocket mouse,Perognathus inornatus,adult,stomach contents,terrestrial,vertebrate,mammalia,granivore,native,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,deermouse,Peromyscus maniculatus,adult,stomach contents,terrestrial,vertebrate,mammalia,omnivore,native,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,deermouse,Peromyscus maniculatus,adult,stomach contents,terrestrial,vertebrate,mammalia,omnivore,native,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,western harvest mouse,Reithrodontomys megalotis,adult,stomach contents,terrestrial,vertebrate,mammalia,granivore,native,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,desert cottontail,Sylvilagus audubonii,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,botta's pocket gopher,Thomomys bottae,adult,stomach contents,terrestrial,vertebrate,mammalia,herbivore,native,stomach contents,none
16,cjl,Use of Agricultural Lands by San Joaquin Kit Foxes,Vulpes macrotis mutica,2007,adult,mourning dove,Zenaida macroura,adult,stomach contents,terrestrial,vertebrate,aves,granivore,native,stomach contents,none
17,cjl,Reproduction and Spacing Patterns of Kit Foxes Relative to Changing Prey Availability,Vulpes macrotis mutica,1993,adult,california pocket mouse,Chaetodipus californicus,adult,observation,terrestrial,vertebrate,mammalia,granivore,native,observation,none
17,cjl,Reproduction and Spacing Patterns of Kit Foxes Relative to Changing Prey Availability,Vulpes macrotis mutica,1993,adult,heermanns kangaroo rat,Dipodomys heermanni,adult,observation,terrestrial,vertebrate,mammalia,granivore,native,observation,none
17,cjl,Reproduction and Spacing Patterns of Kit Foxes Relative to Changing Prey Availability,Vulpes macrotis mutica,1993,adult,giant kangaroo rat,Dipodomys ingens,adult,observation,terrestrial,vertebrate,mammalia,granivore,native,observation,none
17,cjl,Reproduction and Spacing Patterns of Kit Foxes Relative to Changing Prey Availability,Vulpes macrotis mutica,1993,adult,fresno kangaroo rat,Dipodomys nitratoides,adult,observation,terrestrial,vertebrate,mammalia,granivore,native,observation,none
17,cjl,Reproduction and Spacing Patterns of Kit Foxes Relative to Changing Prey Availability,Vulpes macrotis mutica,1993,adult,black-tailed jackrabbit,Lepus californicus,adult,observation,terrestrial,vertebrate,mammalia,herbivore,native,observation,none
17,cjl,Reproduction and Spacing Patterns of Kit Foxes Relative to Changing Prey Availability,Vulpes macrotis mutica,1993,adult,california ground squirrel,Otospermophilus beecheyi,adult,observation,terrestrial,vertebrate,mammalia,herbivore,native,observation,none
17,cjl,Reproduction and Spacing Patterns of Kit Foxes Relative to Changing Prey Availability,Vulpes macrotis mutica,1993,adult,san joaquin pocket mouse,Perognathus inornatus,adult,observation,terrestrial,vertebrate,mammalia,granivore,native,observation,none
17,cjl,Reproduction and Spacing Patterns of Kit Foxes Relative to Changing Prey Availability,Vulpes macrotis mutica,1993,adult,deermouse,Peromyscus maniculatus,adult,observation,terrestrial,vertebrate,mammalia,omnivore,native,observation,none
